time,Open,High,Low,Close,Volume
2023-10-01 00:00:00+00:00,26961.00000000,27003.35000000,26955.25000000,26997.09000000,111.48570429
2023-10-01 01:00:00+00:00,26997.10000000,27044.13000000,26981.17000000,27022.02000000,193.03797422
2023-10-01 02:00:00+00:00,27022.25000000,27052.79000000,27018.79000000,27031.96000000,103.56330333
2023-10-01 03:00:00+00:00,27031.97000000,27054.96000000,27014.34000000,27051.23000000,99.37656662
2023-10-01 04:00:00+00:00,27051.23000000,27058.08000000,27026.15000000,27052.92000000,129.28246038
2023-10-01 05:00:00+00:00,27052.93000000,27083.39000000,27043.73000000,27080.00000000,131.06476657
2023-10-01 06:00:00+00:00,27080.73000000,27145.68000000,27080.07000000,27135.80000000,167.09673979
2023-10-01 07:00:00+00:00,27135.81000000,27163.06000000,27103.30000000,27117.19000000,153.41814709
2023-10-01 08:00:00+00:00,27117.18000000,27162.89000000,27099.00000000,27142.13000000,121.09452488
2023-10-01 09:00:00+00:00,27142.13000000,27237.13000000,27142.12000000,27222.20000000,262.37941797
2023-10-01 10:00:00+00:00,27221.57000000,27293.80000000,27173.19000000,27214.38000000,269.54745666
2023-10-01 11:00:00+00:00,27211.07000000,27248.03000000,27173.43000000,27198.01000000,220.26893091
2023-10-01 12:00:00+00:00,27198.01000000,27207.82000000,27134.33000000,27197.40000000,185.11886280
2023-10-01 13:00:00+00:00,27197.39000000,27201.97000000,27155.15000000,27197.37000000,168.37217793
2023-10-01 14:00:00+00:00,27197.38000000,27237.15000000,27095.23000000,27125.75000000,317.52796477
2023-10-01 15:00:00+00:00,27125.75000000,27160.73000000,27110.40000000,27151.72000000,154.43134432
2023-10-01 16:00:00+00:00,27151.71000000,27160.71000000,27090.01000000,27118.15000000,188.66735990
2023-10-01 17:00:00+00:00,27118.14000000,27147.69000000,27043.23000000,27078.00000000,261.95743986
2023-10-01 18:00:00+00:00,27078.00000000,27105.57000000,27067.89000000,27098.55000000,147.98665973
2023-10-01 19:00:00+00:00,27098.55000000,27114.48000000,27078.62000000,27109.38000000,142.67798509
2023-10-01 20:00:00+00:00,27109.37000000,27154.29000000,27040.02000000,27113.97000000,258.32550713
2023-10-01 21:00:00+00:00,27113.97000000,27203.78000000,27094.03000000,27185.93000000,158.99653988
2023-10-01 22:00:00+00:00,27184.45000000,28062.62000000,27160.84000000,27986.37000000,3447.91418954
2023-10-01 23:00:00+00:00,27986.37000000,28020.00000000,27857.79000000,27995.46000000,1353.47686417
2023-10-02 00:00:00+00:00,27995.46000000,28058.00000000,27888.26000000,27946.13000000,1360.05989145
2023-10-02 01:00:00+00:00,27944.95000000,27982.44000000,27830.08000000,27928.45000000,1168.53873371
2023-10-02 02:00:00+00:00,27928.11000000,28015.00000000,27906.87000000,27993.40000000,1012.27460540
2023-10-02 03:00:00+00:00,27993.83000000,28227.68000000,27961.87000000,28138.17000000,1089.41369253
2023-10-02 04:00:00+00:00,28138.17000000,28162.41000000,28027.82000000,28075.53000000,739.48349037
2023-10-02 05:00:00+00:00,28075.54000000,28122.17000000,27946.82000000,27988.89000000,657.42662760
2023-10-02 06:00:00+00:00,27988.89000000,28113.06000000,27975.00000000,28111.03000000,494.86050434
2023-10-02 07:00:00+00:00,28111.02000000,28440.85000000,28105.94000000,28323.22000000,1286.21574140
2023-10-02 08:00:00+00:00,28322.22000000,28498.90000000,28257.09000000,28295.98000000,1486.89077307
2023-10-02 09:00:00+00:00,28295.96000000,28347.80000000,28260.59000000,28301.74000000,734.47096406
2023-10-02 10:00:00+00:00,28301.27000000,28355.81000000,28285.38000000,28322.70000000,365.22687345
2023-10-02 11:00:00+00:00,28322.11000000,28379.82000000,28203.43000000,28208.20000000,865.38051601
2023-10-02 12:00:00+00:00,28209.42000000,28383.18000000,28209.42000000,28349.09000000,928.16595251
2023-10-02 13:00:00+00:00,28349.64000000,28573.80000000,28316.67000000,28572.46000000,1885.57027210
2023-10-02 14:00:00+00:00,28575.22000000,28613.37000000,28207.51000000,28325.05000000,1690.55403094
2023-10-02 15:00:00+00:00,28325.05000000,28436.95000000,28000.00000000,28042.48000000,1459.35695090
2023-10-02 16:00:00+00:00,28036.16000000,28134.28000000,27859.24000000,28002.23000000,1541.56417807
2023-10-02 17:00:00+00:00,28002.97000000,28124.00000000,27909.99000000,28060.64000000,777.79571528
2023-10-02 18:00:00+00:00,28060.64000000,28109.94000000,27670.95000000,27805.87000000,1288.89808949
2023-10-02 19:00:00+00:00,27806.51000000,27979.34000000,27644.08000000,27977.67000000,1051.00200907
2023-10-02 20:00:00+00:00,27977.66000000,27977.85000000,27823.05000000,27838.94000000,472.56961413
2023-10-02 21:00:00+00:00,27839.83000000,27875.91000000,27302.30000000,27483.59000000,848.89901015
